Product,Price,Discount,Ratings,Reviews Count,Category,Link
"acer aspire 14 with backlit keyboard, intel core i5 13th gen 13500h - (16 gb/512 gb ssd/windows 11 hom...",40989,45,4.3,468.0,electronics,https://www.flipkart.com/acer-aspire-14-backlit-keyboard-intel-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-as14h-53-thin-light-laptop/p/itm6d9e21bde5a56?pid=COMHEWCQJGXCFPP4&lid=LSTCOMHEWCQJGXCFPP4YYLORL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_21&otracker=search&fm=organic&iid=en_az8wxlcKaCcycrK7oL-Ok0LWrt3cCp5PXnCJBhR82nrqG-FXeZrzd2nqUKBQJEpGd8RNLi1zD912vHyTHF5oTkF-RT516lNv_aeXIPaRjgQ%3D&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
"asus vivobook s16 oled (2025) with backlit keyboard, metal body*, qualcomm snapdragon x - (16 gb/512 g...",59989,39,4.5,5.0,electronics,https://www.flipkart.com/asus-vivobook-s16-oled-2025-backlit-keyboard-metal-body-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-s3607qa-sh078ws-thin-light-laptop/p/itm252509f1beb81?pid=COMHCQ5EYNZ2HRWW&lid=LSTCOMHCQ5EYNZ2HRWWUYQZ3F&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_22&otracker=search&fm=organic&iid=en_az8wxlcKaCcycrK7oL-Ok0LWrt3cCp5PXnCJBhR82nqXpa1BeaeCIjSZwEpOSnfbqNNClp8RMoUiEuGU3PzvwdmEaX_1OVaDgohoY5ZV-y8%3D&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
apple macbook air apple m2 - (16 gb/256 gb ssd/macos sequoia) mc7w4hn/a,63989,25,4.7,178.0,electronics,https://www.flipkart.com/apple-macbook-air-m2-16-gb-256-gb-ssd-macos-sequoia-mc7w4hn-a/p/itm2ea42dec44bca?pid=COMH64PYZU4ZZR79&lid=LSTCOMH64PYZU4ZZR79AHLYXY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=default_FkPickId_6bo%2Fb5g&srno=s_1_23&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMH64PYZU4ZZR79.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
samsung galaxy book4 metal intel core i5 13th gen 1335u - (16 gb/512 gb ssd/windows 11 home) np750xgj-...,50990,38,4.4,944.0,electronics,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-np750xgj-kg2in-np750xgj-lg2in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDGFJGHZR4&lid=LSTCOMGZUYDGFJGHZR4JPVIN2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_24&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMGZUYDGFJGHZR4.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
acer aspire lite intel core i5 12th gen 12450h - (16 gb/1 tb ssd/windows 11 home) al15-52h thin and li...,42870,33,4.1,128.0,electronics,https://www.flipkart.com/acer-aspire-lite-intel-core-i5-12th-gen-12450h-16-gb-1-tb-ssd-windows-11-home-al15-52h-thin-light-laptop/p/itmc262e2fa338ce?pid=COMH883AGRXJD8SB&lid=LSTCOMH883AGRXJD8SBYSNBXS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_25&otracker=search&fm=organic&iid=0b707835-9575-4e23-876c-19e787c8e528.COMH883AGRXJD8SB.SEARCH&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
msi modern 14 amd ryzen 5 hexa core 7530u - (8 gb/512 gb ssd/windows 11 home) modern 14 c7m-063in thin...,38990,37,4.4,540.0,electronics,https://www.flipkart.com/msi-modern-14-amd-ryzen-5-hexa-core-7530u-8-gb-512-gb-ssd-windows-11-home-c7m-063in-thin-light-laptop/p/itm8820edd8b6c55?pid=COMGMV6VHGPAGP55&lid=LSTCOMGMV6VHGPAGP553JIQX6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_26&otracker=search&fm=organic&iid=0b707835-9575-4e23-876c-19e787c8e528.COMGMV6VHGPAGP55.SEARCH&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
"asus vivobook 15 (2025) with office 2024 + m365 basic*, metallic design, h-series intel core 5 120u - ...",43990,40,4.1,8.0,electronics,https://www.flipkart.com/asus-vivobook-15-2025-office-2024-m365-basic-metallic-design-h-series-intel-core-5-120u-16-gb-512-gb-ssd-windows-11-home-x1504vap-bq543ws-thin-light-laptop/p/itmf2db819e1b048?pid=COMHEZZTXFYMTKUF&lid=LSTCOMHEZZTXFYMTKUFUNOOJC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_27&otracker=search&fm=organic&iid=en_5NZzSEw5b-gtrWOgiHQT0h3SwbvNC0GoLx85q0TWOSUmwQRr_k8gndlBGjY-ioHFeegjTVA9sI76_pWFaMP0q_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
lenovo loq 2025 amd ryzen 7 octa core 250 - (24 gb/1 tb ssd/windows 11 home/8 gb graphics/nvidia gefor...,122490,19,,,electronics,https://www.flipkart.com/lenovo-loq-2025-amd-ryzen-7-octa-core-250-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5060-15ahp10-gaming-laptop/p/itma6142241c632d?pid=COMHEWAJYYBWBSKF&lid=LSTCOMHEWAJYYBWBSKFVFYRRC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_28&otracker=search&fm=organic&iid=en_5NZzSEw5b-gtrWOgiHQT0h3SwbvNC0GoLx85q0TWOSUqz2imX53HwHaqQtLma3Oqnwrhgd0pgYOxCmzL6CVfp_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
lenovo ideapad slim 5 co-pilot next gen ai pc full metal snapdragon x plus - (16 gb/1 tb ssd/windows 1...,64989,48,4.1,61.0,electronics,https://www.flipkart.com/lenovo-ideapad-slim-5-co-pilot-next-gen-ai-pc-full-metal-snapdragon-x-plus-16-gb-1-tb-ssd-windows-11-home-14q8x9-thin-light-laptop/p/itm8a59041fc8c0f?pid=COMH4N9CZ7JKPQQC&lid=LSTCOMH4N9CZ7JKPQQCOFLXDU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_29&otracker=search&fm=organic&iid=0b707835-9575-4e23-876c-19e787c8e528.COMH4N9CZ7JKPQQC.SEARCH&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
infinix zerobook 13 intel intel core i9 13th gen 13900h - (32 gb/1 tb ssd/windows 11 home) zl513 thin ...,49900,66,4.0,181.0,electronics,https://www.flipkart.com/infinix-zerobook-13-intel-core-i9-13th-gen-13900h-32-gb-1-tb-ssd-windows-11-home-zl513-thin-light-laptop/p/itmad7e026e8b8c5?pid=COMGRFPGYCKFSGZG&lid=LSTCOMGRFPGYCKFSGZGMBU4DX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=search&fm=organic&iid=0b707835-9575-4e23-876c-19e787c8e528.COMGRFPGYCKFSGZG.SEARCH&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
samsung galaxy book4 metal intel core i3 13th gen 1315u - (8 gb/512 gb ssd/windows 11 home) np750xgj-l...,31990,44,4.4,594.0,electronics,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg9in-thin-light-laptop/p/itmc29d559898e6f?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWEHCUEXR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_31&otracker=search&fm=organic&iid=en_5NZzSEw5b-gtrWOgiHQT0h3SwbvNC0GoLx85q0TWOSWpAd5mxYzz4XpCLibhD1-ZMu1C86-FoTOWW1Ro1-TyNPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
infinix y1 plus neo intel celeron quad core 11th gen n5100 - (4 gb/128 gb ssd/windows 11 home) xl30 th...,14990,50,3.9,145.0,electronics,https://www.flipkart.com/infinix-y1-plus-neo-intel-celeron-quad-core-11th-gen-n5100-4-gb-128-gb-ssd-windows-11-home-xl30-thin-light-laptop/p/itm0b2fc88ba43f7?pid=COMGQHVMHPPH7XHC&lid=LSTCOMGQHVMHPPH7XHC6SOYMY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_32&otracker=search&fm=organic&iid=en_5NZzSEw5b-gtrWOgiHQT0h3SwbvNC0GoLx85q0TWOSVvAY3wHtxoL4gqG6VCYkAQLVq-KyxeuAdlvSfX8_2b7_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
asus expertbook p1 high-performance processor intel core i5 13th gen 13420h - (32 gb/512 gb ssd/window...,53990,53,4.3,109.0,electronics,https://www.flipkart.com/asus-expertbook-p1-high-performance-processor-intel-core-i5-13th-gen-13420h-32-gb-512-gb-ssd-windows-11-home-p1403cva-s60939ws-thin-light-laptop/p/itm50988c1fc56e6?pid=COMH8Z2QGRVBX4AF&lid=LSTCOMH8Z2QGRVBX4AF72IMNQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_33&otracker=search&fm=organic&iid=0b707835-9575-4e23-876c-19e787c8e528.COMH8Z2QGRVBX4AF.SEARCH&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
